epoch,acc,accuracy_with_threshold,loss,val_acc,val_accuracy_with_threshold,val_loss
0,0.8134266887308149,0.8117792422728248,1.2307559047415975,0.7333333324503015,0.7518518522933677,0.9987596842977736
1,0.9176276771986897,0.9178336080059385,0.34462163275141494,0.5592592593696383,0.5703703710326442,2.377709229787191
2,0.9242174629324547,0.9225700164744646,0.3215295273754623,0.9148148148148149,0.9148148148148149,0.33300745975640084
3,0.9419275122576529,0.9421334430649018,0.23606240455194683,0.9296296296296296,0.9333333333333333,0.25630858770951076
4,0.9429571662938968,0.9441927511373894,0.2089353447773876,0.6000000008830317,0.6111111119941429,1.7161008066601224
5,0.9468698518280142,0.9472817134425118,0.1919906162280939,0.9148148134902672,0.9185185171939708,0.35032728093641774
6,0.9501647447439945,0.9495469522240527,0.1695354449151535,0.9370370357124894,0.9518518505273041,0.23228942807073946
7,0.9528418451400329,0.9528418451400329,0.143332157216512,0.5296296296296297,0.5222222222222223,3.6434862737302427
8,0.942751235683039,0.943574958912034,0.18393193201209485,0.6111111124356587,0.5962962976208439,2.143430467005129
9,0.9567545305759549,0.9565485997687062,0.15894097285084366,0.8925925934756244,0.8888888897719207,0.45067342696366486
10,0.9608731466227347,0.9616968698517299,0.1250851469105217,0.5296296298503875,0.5333333335540913,2.7019905390562835
11,0.9581960461285008,0.9596375617792422,0.1306603663782029,0.6740740736325582,0.662962962521447,1.242186180750529
12,0.9619028005607831,0.9610790773317881,0.11325911238990552,0.5333333335540913,0.5481481483689061,2.2805666623292145
13,0.967668863261944,0.9660214168039539,0.10729064036932079,0.9148148134902672,0.9222222208976746,0.2707470739329303
14,0.9647858318622659,0.9662273475130072,0.10482466977497769,0.8407407398577089,0.8407407398577089,0.5824222211484555
15,0.9588138385502472,0.960667215815486,0.11694548425997382,0.8555555546725238,0.8666666671081825,0.5338750711193792
16,0.9717874794069192,0.9707578253706755,0.08990850018704068,0.9185185171939708,0.9222222208976746,0.3153262138366699
17,0.966845140032949,0.9674629324546952,0.10619179587205181,0.837037037478553,0.8518518505273042,0.5378416381500385
18,0.967668863261944,0.9670510708401977,0.09720357136932835,0.6777777786608096,0.6962962971793281,1.2057714599150198
19,0.9691103790108808,0.9691103790108808,0.09711892917081776,0.8148148152563307,0.8296296300711455,0.7215276843971676
20,0.9697281713344317,0.9699341021416804,0.0973122139450119,0.937037037037037,0.937037037037037,0.19816424191963894
21,0.9666392092257001,0.9658154859967051,0.1025226405132071,0.9444444431198968,0.9444444431198968,0.20951689150598313
22,0.9771416803953872,0.9763179571663921,0.0651914007766414,0.966666665342119,0.9518518505273041,0.1353337628973855
23,0.9765238879736409,0.9777594728171335,0.06517177377626088,0.9444444444444444,0.9444444444444444,0.16363147470487835
24,0.9726112026359144,0.9732289950576606,0.08044336160953285,0.9629629629629629,0.9555555555555556,0.11029459734757742
25,0.9761120262609478,0.9754942338392015,0.07732976532807417,0.9481481468236005,0.9481481468236005,0.14669699183216803
26,0.9806425041186162,0.9804365733113674,0.06341757408294925,0.9222222208976746,0.9333333320087857,0.2087665915489197
27,0.9814662273476112,0.9818780889621087,0.057695956736832976,0.8962962949717487,0.8999999986754523,0.38628276630684183
28,0.9814662272494158,0.9810543656349182,0.047512866772837475,0.7703703712534021,0.7962962967378122,0.9461018730092932
29,0.9833196045146546,0.9827018120929083,0.045004855561675425,0.9629629634044788,0.9666666671081826,0.14692055911377624
30,0.985172981878089,0.9841433278418451,0.04858089840279154,0.9037037028206719,0.9111111102280793,0.2903935913686399
31,0.9853789126853377,0.9841433278418451,0.04084356656168153,0.966666665342119,0.966666665342119,0.08779517588792024
32,0.9814662273476112,0.9820840197693574,0.05623817694792677,0.7777777786608095,0.796296297179328,0.9664567444059584
33,0.9833196046128501,0.9831136738056013,0.04715337073717142,0.9481481468236005,0.9518518505273041,0.15476283822898512
34,0.9839373970345964,0.9839373970345964,0.04557074144576301,0.9185185176354868,0.9222222226637381,0.2757531726801837
35,0.9822899505766063,0.9822899505766063,0.046701896761758635,0.6888888897719206,0.6888888897719206,1.7796380740624886
36,0.9872322898523811,0.9870263590451324,0.03782634539465432,0.9666666666666667,0.9703703703703703,0.10808489470984096
37,0.9884678747940692,0.9870263591433278,0.0341834486680095,0.9037037028206719,0.914814813931783,0.3507913218604194
38,0.9855848434925865,0.985996705107084,0.042429174373560787,0.8259259268089577,0.8296296305126614,0.7008753520471078
39,0.9897034595393663,0.9884678746958737,0.027606902985720525,0.911111111552627,0.9148148152563307,0.38184992251572786
40,0.9853789126853377,0.9847611202635914,0.04780133853808791,0.9222222208976746,0.9185185171939708,0.29593053625689614
41,0.9874382207578254,0.9884678747940692,0.033227594754382896,0.9333333320087857,0.9333333320087857,0.1857965877762547
42,0.9847611202635914,0.9853789126853377,0.037015937365515006,0.9481481481481482,0.9481481481481482,0.15640532958010833
43,0.9880560131795717,0.9884678747940692,0.03246292077304327,0.6888888891096469,0.6851851854059431,2.326644213994344
44,0.9905271828665568,0.9901153212520593,0.025711901301276045,0.9703703703703703,0.9703703703703703,0.09378336962588407
45,0.988673805601318,0.9868204283360791,0.0370558319257379,0.9,0.9037037037037037,0.3691398962124906
46,0.9899093904448105,0.9907331136738056,0.027195383808364275,0.6851851843021534,0.6851851843021534,2.3386609209908378
